Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
I30,Hyundai, 07.06.2022, AUTRICHE,11 900 €,ESSENCE,45 000 KM,2012,MANUELLE,6922
Range rover evoque,Land rover, 07.06.2022, AUTRICHE,63 306 €,DIESEL,10 KM,2024,AUTOMATIQUE,6922
Range rover evoque,Land rover, 07.06.2022, AUTRICHE,41 362 €,DIESEL,10 KM,2024,MANUELLE,6922
Range rover evoque,Land rover, 07.06.2022, AUTRICHE,50 868 €,DIESEL,10 KM,2024,MANUELLE,6922
Mgf,Mg, 07.06.2022, AUTRICHE,7 900 €,ESSENCE,128 400 KM,1997,MANUELLE,6922
Santa fe,Hyundai, 07.06.2022, AUTRICHE,46 500 €,DIESEL,10 500 KM,2014,AUTOMATIQUE,6922
Range rover evoque,Land rover, 07.06.2022, AUTRICHE,47 142 €,DIESEL,10 KM,2024,MANUELLE,6922
Tr6,Triumph, 07.06.2022, AUTRICHE,25 000 €,ESSENCE,28 000 KM,1973,MANUELLE,6922
Xk cabriolet,Jaguar, 07.06.2022, AUTRICHE,22 900 €,ESSENCE,161 000 KM,1997,AUTOMATIQUE,6922
Santa fe,Hyundai, 07.06.2022, AUTRICHE,34 990 €,DIESEL,16 500 KM,2013,MANUELLE,6922
Range rover evoque,Land rover, 07.06.2022, AUTRICHE,36 550 €,DIESEL,30 000 KM,2013,AUTOMATIQUE,6922
Discovery,Land rover, 07.06.2022, AUTRICHE,49 500 €,DIESEL,15 000 KM,2015,AUTOMATIQUE,6922
Xf sportbrake,Jaguar, 07.06.2022, AUTRICHE,57 850 €,DIESEL,5 000 KM,2013,AUTOMATIQUE,6922
Range rover,Land rover, 07.06.2022, AUTRICHE,122 500 €,DIESEL,5 000 KM,2015,AUTOMATIQUE,6922
Discovery sport,Land rover, 07.06.2022, AUTRICHE,47 850 €,DIESEL,5 000 KM,2015,AUTOMATIQUE,6922
Ix20,Hyundai, 07.06.2022, AUTRICHE,14 490 €,DIESEL,20 000 KM,2013,MANUELLE,6922
Discovery sport,Land rover, 07.06.2022, AUTRICHE,55 042 €,DIESEL,10 KM,2024,AUTOMATIQUE,6922
Sandero stepway,Dacia, 07.06.2022, AUTRICHE,6 950 €,ESSENCE,48 000 KM,2011,MANUELLE,6922
Caddy,Volkswagen, 07.06.2022, AUTRICHE,12 900 €,DIESEL,118 000 KM,2008,AUTOMATIQUE,6922
Giulietta,Alfa romeo, 07.06.2022, AUTRICHE,23 500 €,ESSENCE,8 000 KM,2014,MANUELLE,6922
Vantage,Aston martin, 08.06.2022, AUTRICHE,60 000 €,ESSENCE,26 000 KM,2007,MANUELLE,6922
Classe cla,Mercedes, 04.10.2022, AUTRICHE,23 500 €,DIESEL,82 000 KM,2014,AUTOMATIQUE,6922
A3,Audi, 16.05.2023, AUTRICHE,30 790 €,DIESEL,300 KM,2023,MANUELLE,6922
Sharan,Volkswagen, 18.05.2023, AUTRICHE,10 500 €,DIESEL,203 000 KM,2010,MANUELLE,6922
Transporter,Volkswagen, 25.05.2023, AUTRICHE,7 000 €,DIESEL,250 000 KM,2007,MANUELLE,6922
Civic,Honda, 30.05.2023, AUTRICHE,5 399 €,ESSENCE,181 000 KM,2008,MANUELLE,6922
Galaxy,Ford, 07.06.2023, AUTRICHE,6 400 €,DIESEL,230 000 KM,2010,MANUELLE,6922
A4,Audi, 08.06.2023, AUTRICHE,4 300 €,DIESEL,308 000 KM,2007,MANUELLE,6922
A6 avant,Audi, 14.06.2023, AUTRICHE,28 999 €,DIESEL,116 500 KM,2016,AUTOMATIQUE,6922
A5 cabriolet,Audi, 20.06.2023, AUTRICHE,31 500 €,ESSENCE,78 000 KM,2017,AUTOMATIQUE,6922
Gt,Alfa romeo, 16.07.2023, AUTRICHE,2 500 €,ESSENCE,180 000 KM,2006,MANUELLE,6922
1802,Bmw, 20.07.2023, AUTRICHE,21 802 €,ESSENCE,74 400 KM,1973,MANUELLE,6922
Golf,Volkswagen, 29.07.2023, AUTRICHE,14 000 €,ESSENCE,180 000 KM,1992,MANUELLE,6922
Serie 3 touring,Bmw, 30.07.2023, AUTRICHE,10 500 €,DIESEL,105 000 KM,2011,MANUELLE,6922
A6 avant,Audi, 06.08.2023, AUTRICHE,54 900 €,ESSENCE,122 000 KM,2013,AUTOMATIQUE,6922
A4 avant,Audi, 07.08.2023, AUTRICHE,21 000 €,DIESEL,189 214 KM,2016,AUTOMATIQUE,6922
Golf,Volkswagen, 08.09.2023, AUTRICHE,15 900 €,ESSENCE,181 000 KM,2011,AUTOMATIQUE,6922
Serie 3 coupe,Bmw, 21.09.2023, AUTRICHE,17 499 €,DIESEL,255 000 KM,2008,AUTOMATIQUE,6922
A3,Audi, 04.10.2023, AUTRICHE,6 200 €,DIESEL,260 000 KM,2009,MANUELLE,6922
A6 avant,Audi, 04.10.2023, AUTRICHE,38 500 €,DIESEL,139 000 KM,2018,AUTOMATIQUE,6922
Fabia combi,Skoda, 07.10.2023, AUTRICHE,3 500 €,DIESEL,254 000 KM,2006,MANUELLE,6922
A6 allroad,Audi, 07.10.2023, AUTRICHE,32 700 €,DIESEL,76 000 KM,2017,AUTOMATIQUE,6922
240,Volvo, 21.10.2023, AUTRICHE,15 567 €,DIESEL,85 789 KM,1982,MANUELLE,6922
Galaxy,Ford, 30.10.2023, AUTRICHE,29 999 €,DIESEL,83 400 KM,2020,AUTOMATIQUE,6922
Mga,Mg, 30.10.2023, AUTRICHE,44 900 €,ESSENCE,999 KM,1960,MANUELLE,6922
Cr-v,Honda, 02.11.2023, AUTRICHE,13 900 €,DIESEL,63 000 KM,2010,MANUELLE,6922
Octavia combi,Skoda, 02.11.2023, AUTRICHE,24 800 €,ESSENCE,41 225 KM,2019,AUTOMATIQUE,6922
190,Mercedes, 03.11.2023, AUTRICHE,4 500 €,DIESEL,190 000 KM,1992,MANUELLE,6922
A3,Audi, 07.11.2023, AUTRICHE,16 000 €,DIESEL,176 000 KM,2015,MANUELLE,6922
Sprinter,Mercedes, 07.11.2023, AUTRICHE,12 450 €,DIESEL,260 000 KM,2009,MANUELLE,6922
C-hr,Toyota, 10.11.2023, AUTRICHE,23 000 €,ESSENCE,25 100 KM,2022,AUTOMATIQUE,6922
Sprinter,Mercedes, 12.11.2023, AUTRICHE,12 740 €,DIESEL,260 000 KM,2009,MANUELLE,6922
A3,Audi, 14.11.2023, AUTRICHE,16 300 €,DIESEL,176 000 KM,2015,MANUELLE,6922
Classe e,Mercedes, 15.11.2023, AUTRICHE,25 500 €,DIESEL,118 000 KM,2013,AUTOMATIQUE,6922
A5 sportback,Audi, 17.11.2023, AUTRICHE,16 500 €,ESSENCE,272 000 KM,2010,AUTOMATIQUE,6922
Serie 3,Bmw, 21.11.2023, AUTRICHE,15 800 €,DIESEL,259 000 KM,2008,AUTOMATIQUE,6922
Tiguan allspace,Volkswagen, 21.11.2023, AUTRICHE,42 000 €,DIESEL,47 700 KM,2019,AUTOMATIQUE,6922
500c,Fiat, 01.12.2023, AUTRICHE,9 700 €,ESSENCE,67 000 KM,2013,MANUELLE,6922
Model 3,Tesla, 05.12.2023, AUTRICHE,46 000 €,ELECTRIQUE,3 000 KM,2023,AUTOMATIQUE,6922
Polo,Volkswagen, 05.12.2023, AUTRICHE,25 000 €,ESSENCE,35 000 KM,2019,AUTOMATIQUE,6922
Q3,Audi, 13.12.2023, AUTRICHE,19 500 €,DIESEL,140 450 KM,2017,AUTOMATIQUE,6922
Q5,Audi, 16.12.2023, AUTRICHE,20 500 €,DIESEL,202 500 KM,2016,AUTOMATIQUE,6922
Golf,Volkswagen, 20.12.2023, AUTRICHE,1 100 €,ESSENCE,298 500 KM,1998,MANUELLE,6922
Classe e,Mercedes, 23.12.2023, AUTRICHE,25 500 €,DIESEL,118 000 KM,2013,AUTOMATIQUE,6922
Sharan,Volkswagen, 25.12.2023, AUTRICHE,13 900 €,DIESEL,209 000 KM,2015,AUTOMATIQUE,6922
Tiguan allspace,Volkswagen, 30.12.2023, AUTRICHE,36 900 €,DIESEL,61 000 KM,2018,AUTOMATIQUE,6922
Tiguan,Volkswagen, 02.01.2024, AUTRICHE,13 000 €,ESSENCE,81 933 KM,2011,MANUELLE,6922
Tiguan,Volkswagen, 18.02.2023, AUTRICHE,25 900 €,DIESEL,67 600 KM,2019,MANUELLE,6841
Serie 5,Bmw, 16.03.2023, AUTRICHE,17 000 €,ESSENCE,99 000 KM,2010,MANUELLE,6841
Q7,Audi, 22.03.2023, AUTRICHE,55 000 €,DIESEL,72 000 KM,2018,AUTOMATIQUE,6841
Q7,Audi, 24.03.2023, AUTRICHE,42 600 €,HYBRIDE,144 000 KM,2016,AUTOMATIQUE,6841
Touran,Volkswagen, 18.05.2023, AUTRICHE,12 000 €,DIESEL,167 000 KM,2013,MANUELLE,6841
500,Fiat, 22.05.2023, AUTRICHE,10 350 €,ESSENCE,81 000 KM,2016,MANUELLE,6841
Octavia combi,Skoda, 29.06.2023, AUTRICHE,19 800 €,DIESEL,71 300 KM,2019,AUTOMATIQUE,6841
Rabbit,Volkswagen, 11.07.2023, AUTRICHE,18 900 €,DIESEL,78 000 KM,2019,MANUELLE,6841
Classe a,Mercedes, 17.08.2023, AUTRICHE,17 500 €,ESSENCE,19 108 KM,2017,MANUELLE,6841
Octavia combi,Skoda, 19.08.2023, AUTRICHE,19 800 €,DIESEL,71 300 KM,2019,AUTOMATIQUE,6841
Ev6,Kia, 21.09.2023, AUTRICHE,57 500 €,ELECTRIQUE,30 000 KM,2022,AUTOMATIQUE,6841
A4 avant,Audi, 24.09.2023, AUTRICHE,15 500 €,DIESEL,163 000 KM,2013,AUTOMATIQUE,6841
A6 avant,Audi, 04.10.2023, AUTRICHE,29 500 €,DIESEL,128 500 KM,2016,AUTOMATIQUE,6841
Classe s,Mercedes, 29.10.2023, AUTRICHE,16 600 €,ESSENCE,142 000 KM,2003,AUTOMATIQUE,6841
Tiguan,Volkswagen, 04.11.2023, AUTRICHE,25 900 €,DIESEL,67 000 KM,2019,MANUELLE,6841
Qashqai+2,Nissan, 06.11.2023, AUTRICHE,5 250 €,DIESEL,290 000 KM,2011,MANUELLE,6841
Transporter,Volkswagen, 09.11.2023, AUTRICHE,29 990 €,DIESEL,153 000 KM,2015,MANUELLE,6841
Serie 5,Bmw, 10.11.2023, AUTRICHE,6 000 €,DIESEL,270 000 KM,2004,MANUELLE,6841
Range rover evoque,Land rover, 13.11.2023, AUTRICHE,22 700 €,DIESEL,140 000 KM,2013,AUTOMATIQUE,6841
Rabbit,Volkswagen, 14.11.2023, AUTRICHE,11 000 €,DIESEL,98 500 KM,2013,MANUELLE,6841
Multivan,Volkswagen, 14.11.2023, AUTRICHE,34 000 €,DIESEL,158 000 KM,2017,MANUELLE,6841
A6,Audi, 16.11.2023, AUTRICHE,12 990 €,DIESEL,195 000 KM,2012,MANUELLE,6841
Punto evo,Fiat, 16.11.2023, AUTRICHE,4 890 €,ESSENCE,166 000 KM,2010,MANUELLE,6841
Golf,Volkswagen, 19.11.2023, AUTRICHE,12 500 €,DIESEL,246 000 KM,2014,AUTOMATIQUE,6841
Transporter,Volkswagen, 20.11.2023, AUTRICHE,29 900 €,DIESEL,153 000 KM,2015,MANUELLE,6841
Classe glc,Mercedes, 20.11.2023, AUTRICHE,31 990 €,DIESEL,67 550 KM,2016,AUTOMATIQUE,6841
Multivan,Volkswagen, 21.11.2023, AUTRICHE,23 500 €,DIESEL,209 000 KM,2017,MANUELLE,6841
Golf cabriolet,Volkswagen, 21.11.2023, AUTRICHE,3 000 €,ESSENCE,169 400 KM,1995,MANUELLE,6841
Classe a,Mercedes, 21.11.2023, AUTRICHE,21 990 €,DIESEL,66 000 KM,2017,AUTOMATIQUE,6841
Octavia combi,Skoda, 01.12.2023, AUTRICHE,19 800 €,DIESEL,71 000 KM,2019,AUTOMATIQUE,6841
Sportage,Kia, 12.12.2023, AUTRICHE,19 800 €,DIESEL,56 400 KM,2018,MANUELLE,6841
Range rover evoque,Land rover, 18.12.2023, AUTRICHE,21 900 €,DIESEL,140 000 KM,2013,AUTOMATIQUE,6841
Tiguan,Volkswagen, 18.12.2023, AUTRICHE,14 000 €,DIESEL,98 760 KM,2013,MANUELLE,6841
107,Peugeot, 18.12.2023, AUTRICHE,3 000 €,ESSENCE,161 000 KM,2006,MANUELLE,6841
Q7,Audi, 21.12.2023, AUTRICHE,55 000 €,DIESEL,74 500 KM,2018,AUTOMATIQUE,6841
Sportage,Kia, 21.12.2023, AUTRICHE,19 800 €,DIESEL,56 000 KM,2018,MANUELLE,6841
Legend coupe,Honda, 27.12.2023, AUTRICHE,16 000 €,ESSENCE,51 000 KM,1989,MANUELLE,6841
Golf,Volkswagen, 31.12.2023, AUTRICHE,26 300 €,ESSENCE,134 000 KM,2015,AUTOMATIQUE,6841
Giulia,Alfa romeo, 03.01.2024, AUTRICHE,35 000 €,DIESEL,33 000 KM,2022,AUTOMATIQUE,6841
Sprinter,Mercedes, 21.01.2022, AUTRICHE,65 000 €,DIESEL,3 000 KM,2020,MANUELLE,6842
Grandland x,Opel, 30.11.2023, FRANCE,12 990 €,-,95 000 KM,2017,AUTOMATIQUE,44430
Kuga,Ford, 21.06.2022, AUTRICHE,41 852 €,HYBRIDE,8 780 KM,2022,AUTOMATIQUE,6842
Sharan,Volkswagen, 07.06.2022, AUTRICHE,4 900 €,DIESEL,226 270 KM,2001,MANUELLE,6842
Vento,Volkswagen, 07.06.2022, AUTRICHE,2 200 €,ESSENCE,164 025 KM,1997,AUTOMATIQUE,6842
Ulysse,Fiat, 07.06.2022, AUTRICHE,6 900 €,DIESEL,179 125 KM,2007,MANUELLE,6842
Multivan,Volkswagen, 07.06.2022, AUTRICHE,19 900 €,DIESEL,185 025 KM,2005,MANUELLE,6842
Serie 5,Bmw, 07.06.2022, AUTRICHE,10 500 €,DIESEL,178 858 KM,2004,MANUELLE,6842
Forester,Subaru, 07.06.2022, AUTRICHE,2 900 €,ESSENCE,232 025 KM,1999,MANUELLE,6842
Corsa,Opel, 07.06.2022, AUTRICHE,2 650 €,ESSENCE,163 000 KM,2002,MANUELLE,6842
Golf,Volkswagen, 07.06.2022, AUTRICHE,3 600 €,DIESEL,265 263 KM,2000,MANUELLE,6842
Classe s,Mercedes, 07.06.2022, AUTRICHE,3 950 €,ESSENCE,176 000 KM,1983,AUTOMATIQUE,6842
Altea xl,Seat, 07.06.2022, AUTRICHE,10 900 €,DIESEL,119 381 KM,2010,MANUELLE,6842
Superb,Skoda, 07.06.2022, AUTRICHE,6 900 €,DIESEL,160 243 KM,2006,MANUELLE,6842
A6 allroad,Audi, 07.06.2022, AUTRICHE,8 900 €,DIESEL,239 989 KM,2003,MANUELLE,6842
Golf cabriolet,Volkswagen, 07.06.2022, AUTRICHE,3 900 €,DIESEL,124 525 KM,1999,MANUELLE,6842
Panda,Fiat, 07.06.2022, AUTRICHE,3 900 €,ESSENCE,42 687 KM,2006,MANUELLE,6842
Tts2.0,Audi, 08.06.2022, AUTRICHE,19 000 €,ESSENCE,73 000 KM,2007,MANUELLE,6842
Caddy,Volkswagen, 24.10.2022, AUTRICHE,29 500 €,DIESEL,41 860 KM,2018,MANUELLE,6842
Ducato,Fiat, 03.12.2022, AUTRICHE,17 500 €,DIESEL,233 000 KM,2016,MANUELLE,6842
Trafic grand passenger,Renault, 08.12.2022, AUTRICHE,16 500 €,DIESEL,189 000 KM,2013,MANUELLE,6842
Sprinter,Mercedes, 10.01.2023, AUTRICHE,38 500 €,DIESEL,95 605 KM,2020,MANUELLE,6842
Caravelle,Volkswagen, 26.01.2023, AUTRICHE,16 990 €,DIESEL,282 496 KM,2007,MANUELLE,6842
Serie 3,Bmw, 26.01.2023, AUTRICHE,19 990 €,ESSENCE,175 445 KM,1990,MANUELLE,6842
Cayenne,Porsche, 09.02.2023, AUTRICHE,30 500 €,DIESEL,228 000 KM,2013,AUTOMATIQUE,6842
Sprinter,Mercedes, 18.03.2023, AUTRICHE,40 500 €,DIESEL,49 081 KM,2020,MANUELLE,6842
Sprinter,Mercedes, 19.03.2023, AUTRICHE,38 500 €,DIESEL,71 563 KM,2020,MANUELLE,6842
Grandland x,Opel, 30.11.2023, FRANCE,12 990 €,-,95 000 KM,2017,AUTOMATIQUE,44430
Kadett,Opel, 22.03.2023, AUTRICHE,5 900 €,ESSENCE,144 252 KM,1980,MANUELLE,6842
Daily,Iveco, 26.03.2023, AUTRICHE,17 500 €,DIESEL,150 000 KM,2012,MANUELLE,6842
Daily,Iveco, 27.03.2023, AUTRICHE,21 000 €,DIESEL,150 000 KM,2012,MANUELLE,6842
Sprinter,Mercedes, 31.03.2023, AUTRICHE,4 190 €,DIESEL,352 882 KM,2004,MANUELLE,6842
190,Mercedes, 31.03.2023, AUTRICHE,9 900 €,ESSENCE,205 380 KM,1992,MANUELLE,6842
Vito,Mercedes, 31.03.2023, AUTRICHE,5 990 €,DIESEL,323 025 KM,2007,MANUELLE,6842
Transporter,Volkswagen, 31.03.2023, AUTRICHE,16 990 €,DIESEL,282 496 KM,2007,MANUELLE,6842
Transporter,Volkswagen, 02.04.2023, AUTRICHE,24 500 €,DIESEL,105 000 KM,2019,MANUELLE,6842
Vito,Mercedes, 03.04.2023, AUTRICHE,46 200 €,DIESEL,47 986 KM,2021,AUTOMATIQUE,6842
Transporter,Volkswagen, 03.04.2023, AUTRICHE,29 400 €,DIESEL,105 000 KM,2019,MANUELLE,6842
Crafter,Volkswagen, 09.05.2023, AUTRICHE,23 500 €,DIESEL,204 152 KM,2017,MANUELLE,6842
Transporter,Volkswagen, 09.05.2023, AUTRICHE,28 200 €,DIESEL,204 639 KM,2017,MANUELLE,6842
Doblo,Fiat, 22.05.2023, AUTRICHE,6 500 €,GNV,82 179 KM,2011,MANUELLE,6842
Daily,Iveco, 22.05.2023, AUTRICHE,7 500 €,GNV,136 209 KM,2008,MANUELLE,6842
Doblo,Fiat, 26.05.2023, AUTRICHE,7 800 €,GNV,82 000 KM,2011,MANUELLE,6842
Daily,Iveco, 26.05.2023, AUTRICHE,9 000 €,ESSENCE,136 209 KM,2008,MANUELLE,6842
X6,Bmw, 02.06.2023, AUTRICHE,19 900 €,DIESEL,186 000 KM,2008,AUTOMATIQUE,6842
Polo,Volkswagen, 05.06.2023, AUTRICHE,13 900 €,ESSENCE,43 000 KM,2018,MANUELLE,6842
Touran,Volkswagen, 07.06.2023, AUTRICHE,9 490 €,DIESEL,160 012 KM,2011,MANUELLE,6842
Vito,Mercedes, 13.06.2023, AUTRICHE,18 500 €,DIESEL,261 000 KM,2017,AUTOMATIQUE,6842
Transporter,Volkswagen, 13.06.2023, AUTRICHE,25 500 €,DIESEL,83 981 KM,2019,MANUELLE,6842
Transporter,Volkswagen, 13.06.2023, AUTRICHE,30 400 €,DIESEL,83 981 KM,2019,MANUELLE,6842
Vito,Mercedes, 13.06.2023, AUTRICHE,22 200 €,DIESEL,261 000 KM,2017,AUTOMATIQUE,6842
Vectra,Opel, 21.06.2023, AUTRICHE,5 990 €,ESSENCE,169 111 KM,2006,AUTOMATIQUE,6842
Q5,Audi, 23.06.2023, AUTRICHE,26 000 €,DIESEL,172 000 KM,2013,AUTOMATIQUE,6842
Fiesta,Ford, 23.06.2023, AUTRICHE,25 442 €,ESSENCE,1 099 KM,2023,MANUELLE,6842
500c,Fiat, 03.07.2023, AUTRICHE,6 990 €,ESSENCE,115 488 KM,2011,MANUELLE,6842
E-transit,Ford, 04.07.2023, AUTRICHE,62 942 €,ELECTRIQUE,150 KM,2024,AUTOMATIQUE,6842
Kuga,Ford, 06.07.2023, AUTRICHE,34 942 €,DIESEL,10 KM,2024,AUTOMATIQUE,6842
Classe s,Mercedes, 17.07.2023, AUTRICHE,65 000 €,DIESEL,117 015 KM,2017,AUTOMATIQUE,6842
E-transit,Ford, 17.07.2023, AUTRICHE,47 942 €,ELECTRIQUE,7 000 KM,2022,AUTOMATIQUE,6842
Classe s,Mercedes, 18.07.2023, AUTRICHE,65 500 €,DIESEL,117 904 KM,2017,AUTOMATIQUE,6842
Caddy,Volkswagen, 21.07.2023, AUTRICHE,21 500 €,DIESEL,82 059 KM,2018,MANUELLE,6842
Caddy maxi,Volkswagen, 21.07.2023, AUTRICHE,25 800 €,DIESEL,82 903 KM,2018,MANUELLE,6842
Focus,Ford, 28.07.2023, AUTRICHE,7 200 €,ESSENCE,220 000 KM,2006,MANUELLE,6842
Classe slk,Mercedes, 03.08.2023, AUTRICHE,5 999 €,ESSENCE,209 000 KM,2000,AUTOMATIQUE,6842
Golf,Volkswagen, 06.08.2023, AUTRICHE,24 995 €,ESSENCE,143 000 KM,1990,MANUELLE,6842
Classe e break,Mercedes, 11.08.2023, AUTRICHE,11 990 €,DIESEL,282 585 KM,2013,AUTOMATIQUE,6842
Classe cls,Mercedes, 22.08.2023, AUTRICHE,29 490 €,DIESEL,96 750 KM,2013,AUTOMATIQUE,6842
A6 avant,Audi, 26.08.2023, AUTRICHE,13 900 €,DIESEL,379 800 KM,2016,AUTOMATIQUE,6842
Vito,Mercedes, 31.08.2023, AUTRICHE,12 500 €,DIESEL,174 468 KM,2009,AUTOMATIQUE,6842
Model 3,Tesla, 31.08.2023, AUTRICHE,35 500 €,ELECTRIQUE,28 800 KM,2020,AUTOMATIQUE,6842
Ducato,Fiat, 02.09.2023, AUTRICHE,21 500 €,DIESEL,94 655 KM,2015,MANUELLE,6842
Ducato,Fiat, 02.09.2023, AUTRICHE,25 800 €,DIESEL,94 664 KM,2015,MANUELLE,6842
Passat variant,Volkswagen, 06.09.2023, AUTRICHE,37 500 €,DIESEL,36 980 KM,2021,AUTOMATIQUE,6842
Sprinter,Mercedes, 08.09.2023, AUTRICHE,35 500 €,DIESEL,114 700 KM,2019,MANUELLE,6842
Grande punto,Fiat, 14.09.2023, AUTRICHE,3 500 €,ESSENCE,135 000 KM,2009,MANUELLE,6842
Kuga,Ford, 03.10.2023, AUTRICHE,39 944 €,DIESEL,10 011 KM,2023,AUTOMATIQUE,6842
Mustang mach-e,Ford, 03.10.2023, AUTRICHE,56 142 €,ELECTRIQUE,4 000 KM,2023,AUTOMATIQUE,6842
Kuga,Ford, 03.10.2023, AUTRICHE,29 944 €,DIESEL,10 500 KM,2023,MANUELLE,6842
Kuga,Ford, 03.10.2023, AUTRICHE,37 944 €,ESSENCE,150 KM,2024,AUTOMATIQUE,6842
Focus,Ford, 03.10.2023, AUTRICHE,27 144 €,ESSENCE,6 000 KM,2023,MANUELLE,6842
Kuga,Ford, 03.10.2023, AUTRICHE,39 944 €,DIESEL,7 500 KM,2023,AUTOMATIQUE,6842
Fiesta,Ford, 04.10.2023, AUTRICHE,22 442 €,ESSENCE,4 074 KM,2023,MANUELLE,6842
Transit,Ford, 08.10.2023, AUTRICHE,44 644 €,DIESEL,10 KM,2024,MANUELLE,6842
E-transit,Ford, 08.10.2023, AUTRICHE,59 942 €,ELECTRIQUE,10 KM,2024,AUTOMATIQUE,6842
Transit,Ford, 08.10.2023, AUTRICHE,45 442 €,DIESEL,10 KM,2024,MANUELLE,6842
Ranger,Ford, 08.10.2023, AUTRICHE,58 542 €,DIESEL,4 000 KM,2023,AUTOMATIQUE,6842
Scudo,Fiat, 12.10.2023, AUTRICHE,7 990 €,DIESEL,114 123 KM,2015,MANUELLE,6842
Scudo,Fiat, 13.10.2023, AUTRICHE,7 990 €,DIESEL,114 123 KM,2015,MANUELLE,6842
Fiesta,Ford, 13.10.2023, AUTRICHE,22 434 €,ESSENCE,10 KM,2024,MANUELLE,6842
Fiesta,Ford, 13.10.2023, AUTRICHE,20 944 €,ESSENCE,1 657 KM,2023,MANUELLE,6842
Crafter,Volkswagen, 15.10.2023, AUTRICHE,7 999 €,DIESEL,316 000 KM,2010,MANUELLE,6842
Ducato,Fiat, 18.10.2023, AUTRICHE,24 600 €,DIESEL,186 145 KM,2017,MANUELLE,6842
Master,Renault, 18.10.2023, AUTRICHE,24 500 €,DIESEL,108 482 KM,2018,MANUELLE,6842
Getz,Hyundai, 18.10.2023, AUTRICHE,4 200 €,ESSENCE,88 257 KM,2008,MANUELLE,6842
Tourneo custom,Ford, 18.10.2023, AUTRICHE,62 444 €,DIESEL,10 KM,2024,MANUELLE,6842
Giulia,Alfa romeo, 19.10.2023, AUTRICHE,18 990 €,DIESEL,141 015 KM,2017,MANUELLE,6842
Astra,Opel, 19.10.2023, AUTRICHE,5 500 €,DIESEL,246 157 KM,2010,MANUELLE,6842
Astra,Opel, 19.10.2023, AUTRICHE,5 500 €,DIESEL,246 157 KM,2010,MANUELLE,6842
Crafter,Volkswagen, 20.10.2023, AUTRICHE,25 800 €,DIESEL,226 110 KM,2017,MANUELLE,6842
Caravelle,Volkswagen, 20.10.2023, AUTRICHE,31 500 €,DIESEL,188 701 KM,2016,MANUELLE,6842
Sprinter,Mercedes, 21.10.2023, AUTRICHE,40 500 €,DIESEL,8 188 KM,2022,MANUELLE,6842
Sprinter,Mercedes, 22.10.2023, AUTRICHE,48 600 €,DIESEL,8 188 KM,2022,MANUELLE,6842
Transporter,Volkswagen, 22.10.2023, AUTRICHE,31 500 €,DIESEL,188 701 KM,2016,MANUELLE,6842
Transporter,Volkswagen, 22.10.2023, AUTRICHE,25 800 €,DIESEL,226 110 KM,2017,MANUELLE,6842
Master,Renault, 22.10.2023, AUTRICHE,24 500 €,DIESEL,108 482 KM,2018,MANUELLE,6842
Ducato,Fiat, 22.10.2023, AUTRICHE,24 600 €,DIESEL,186 145 KM,2017,MANUELLE,6842
Caddy,Volkswagen, 22.10.2023, AUTRICHE,7 500 €,DIESEL,188 943 KM,2011,MANUELLE,6842
Transit connect,Ford, 22.10.2023, AUTRICHE,27 744 €,DIESEL,10 KM,2024,MANUELLE,6842
Transit connect,Ford, 22.10.2023, AUTRICHE,26 444 €,DIESEL,10 KM,2024,MANUELLE,6842
Golf,Volkswagen, 23.10.2023, AUTRICHE,5 500 €,ESSENCE,243 567 KM,2010,MANUELLE,6842
A4 avant,Audi, 24.10.2023, AUTRICHE,5 200 €,DIESEL,222 029 KM,2005,AUTOMATIQUE,6842
Kuga,Ford, 24.10.2023, AUTRICHE,42 244 €,DIESEL,150 KM,2024,AUTOMATIQUE,6842
Kuga,Ford, 27.10.2023, AUTRICHE,46 394 €,DIESEL,150 KM,2024,AUTOMATIQUE,6842
Kuga,Ford, 27.10.2023, AUTRICHE,42 944 €,DIESEL,150 KM,2024,AUTOMATIQUE,6842
Golf,Volkswagen, 30.10.2023, AUTRICHE,5 500 €,ESSENCE,243 567 KM,2010,MANUELLE,6842
Kuga,Ford, 31.10.2023, AUTRICHE,43 942 €,DIESEL,150 KM,2024,AUTOMATIQUE,6842
Kuga,Ford, 31.10.2023, AUTRICHE,45 642 €,HYBRIDE,150 KM,2024,AUTOMATIQUE,6842
Serie 5,Bmw, 03.11.2023, AUTRICHE,28 000 €,ESSENCE,260 252 KM,1999,MANUELLE,6842
A3,Audi, 04.11.2023, AUTRICHE,5 200 €,DIESEL,261 000 KM,2007,MANUELLE,6842
Golf,Volkswagen, 04.11.2023, AUTRICHE,9 900 €,DIESEL,164 975 KM,2015,MANUELLE,6842
Sharan,Volkswagen, 06.11.2023, AUTRICHE,14 500 €,DIESEL,225 426 KM,2014,AUTOMATIQUE,6842
Classe e,Mercedes, 07.11.2023, AUTRICHE,36 990 €,DIESEL,137 000 KM,2018,AUTOMATIQUE,6842
Transit connect,Ford, 07.11.2023, AUTRICHE,26 944 €,DIESEL,10 KM,2024,MANUELLE,6842
Transporter,Volkswagen, 08.11.2023, AUTRICHE,14 200 €,DIESEL,308 000 KM,1994,MANUELLE,6842
Legacy,Subaru, 08.11.2023, AUTRICHE,1 800 €,DIESEL,301 252 KM,2008,MANUELLE,6842
