Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
5008,Peugeot, 14.09.2023, POLOGNE,8 639 €,DIESEL,279 000 KM,2014,AUTOMATIQUE,37-700
Classe c,Mercedes, 15.09.2023, POLOGNE,10 996 €,ESSENCE,102 000 KM,2008,AUTOMATIQUE,37-700
Meriva,Opel, 19.09.2023, POLOGNE,1 728 €,DIESEL,283 000 KM,2009,MANUELLE,37-700
Astra,Opel, 20.09.2023, POLOGNE,3 568 €,ESSENCE,104 000 KM,2010,MANUELLE,37-700
C4 picasso,Citroen, 20.09.2023, POLOGNE,4 825 €,DIESEL,172 000 KM,2011,MANUELLE,37-700
Xsara picasso,Citroen, 22.09.2023, POLOGNE,2 468 €,ESSENCE,108 000 KM,2006,MANUELLE,37-700
Ram 1500,Ram trucks, 23.09.2023, POLOGNE,31 775 €,ESSENCE,158 700 KM,2017,AUTOMATIQUE,37-700
Prius,Toyota, 23.09.2023, POLOGNE,20 106 €,HYBRIDE,90 230 KM,2017,AUTOMATIQUE,37-700
Serie 5,Bmw, 24.09.2023, POLOGNE,44 880 €,DIESEL,62 000 KM,2017,AUTOMATIQUE,37-700
Focus,Ford, 24.09.2023, POLOGNE,1 346 €,DIESEL,377 875 KM,2005,MANUELLE,37-700
Auris,Toyota, 24.09.2023, POLOGNE,8 974 €,DIESEL,217 000 KM,2015,MANUELLE,37-700
Auris,Toyota, 26.09.2023, POLOGNE,10 435 €,DIESEL,155 000 KM,2017,MANUELLE,37-700
Note,Nissan, 26.09.2023, POLOGNE,5 924 €,ESSENCE,167 000 KM,2009,AUTOMATIQUE,37-700
Qx30,Infiniti, 26.09.2023, POLOGNE,17 000 €,DIESEL,81 500 KM,2017,AUTOMATIQUE,37-700
Classe slk,Mercedes, 18.11.2023, ESPAGNE,NC,ESSENCE,89 100 KM,1999,AUTOMATIQUE,09001
Insignia,Opel, 27.09.2023, POLOGNE,4 914 €,ESSENCE,289 000 KM,2009,MANUELLE,37-700
Beetle,Volkswagen, 27.09.2023, POLOGNE,7 854 €,DIESEL,118 900 KM,2016,MANUELLE,37-700
206,Peugeot, 27.09.2023, POLOGNE,1 279 €,ESSENCE,186 000 KM,2003,MANUELLE,37-700
Serie 1,Bmw, 30.09.2023, POLOGNE,4 039 €,DIESEL,280 000 KM,2006,MANUELLE,37-700
Classe e,Mercedes, 01.10.2023, POLOGNE,3 254 €,DIESEL,315 000 KM,2005,MANUELLE,37-700
Tipo,Fiat, 02.10.2023, POLOGNE,8 191 €,DIESEL,140 000 KM,2017,MANUELLE,37-700
Serie 5,Bmw, 04.10.2023, POLOGNE,6 710 €,DIESEL,373 000 KM,2009,MANUELLE,37-700
Rav4,Toyota, 04.10.2023, POLOGNE,6 283 €,ESSENCE,237 000 KM,2003,MANUELLE,37-700
Navara,Nissan, 05.10.2023, POLOGNE,5 947 €,DIESEL,168 000 KM,2006,MANUELLE,37-700
Tribeca,Subaru, 08.10.2023, POLOGNE,7 854 €,ESSENCE,254 000 KM,2008,AUTOMATIQUE,37-700
Kodiaq,Skoda, 08.10.2023, POLOGNE,28 274 €,DIESEL,160 000 KM,2021,AUTOMATIQUE,37-700
Classe c,Mercedes, 09.10.2023, POLOGNE,2 895 €,ESSENCE,230 000 KM,2004,AUTOMATIQUE,37-700
A3,Audi, 09.10.2023, POLOGNE,2 199 €,ESSENCE,230 000 KM,2001,MANUELLE,37-700
Serie 5,Bmw, 09.10.2023, POLOGNE,4 712 €,DIESEL,374 000 KM,2007,MANUELLE,37-700
Octavia,Skoda, 10.10.2023, POLOGNE,8 437 €,DIESEL,282 000 KM,2014,MANUELLE,37-700
Serie 3 touring,Bmw, 12.10.2023, POLOGNE,7 203 €,DIESEL,211 000 KM,2011,MANUELLE,37-700
Classe e,Mercedes, 12.10.2023, POLOGNE,3 792 €,DIESEL,286 000 KM,2004,AUTOMATIQUE,37-700
I20,Hyundai, 12.10.2023, POLOGNE,7 607 €,ESSENCE,180 000 KM,2016,MANUELLE,37-700
A4,Audi, 12.10.2023, POLOGNE,1 324 €,ESSENCE,159 000 KM,1995,MANUELLE,37-700
Serie 5,Bmw, 13.10.2023, POLOGNE,17 683 €,DIESEL,209 000 KM,2016,AUTOMATIQUE,37-700
Transit,Ford, 14.10.2023, POLOGNE,10 771 €,DIESEL,335 000 KM,2015,MANUELLE,37-700
Jazz,Honda, 14.10.2023, POLOGNE,17 952 €,HYBRIDE,12 300 KM,2021,AUTOMATIQUE,37-700
Insignia,Opel, 17.10.2023, POLOGNE,9 627 €,DIESEL,99 000 KM,2016,MANUELLE,37-700
Passat,Volkswagen, 18.10.2023, POLOGNE,6 530 €,ESSENCE,149 400 KM,2011,MANUELLE,37-700
Kangoo,Renault, 19.10.2023, POLOGNE,2 154 €,DIESEL,253 300 KM,2007,MANUELLE,37-700
Ibiza,Seat, 20.10.2023, POLOGNE,3 792 €,ESSENCE,143 000 KM,2008,MANUELLE,37-700
Superb,Skoda, 21.10.2023, POLOGNE,26 255 €,ESSENCE,64 000 KM,2018,AUTOMATIQUE,37-700
Serie 5,Bmw, 22.10.2023, POLOGNE,7 831 €,GPL,250 000 KM,2000,AUTOMATIQUE,37-700
3,Mazda, 22.10.2023, POLOGNE,5 341 €,DIESEL,127 600 KM,2011,MANUELLE,37-700
Q5,Audi, 23.10.2023, POLOGNE,12 746 €,ESSENCE,204 000 KM,2008,AUTOMATIQUE,37-700
C4 picasso,Citroen, 24.10.2023, POLOGNE,2 917 €,DIESEL,259 000 KM,2009,MANUELLE,37-700
Serie 3,Bmw, 24.10.2023, POLOGNE,2 020 €,DIESEL,382 750 KM,2001,MANUELLE,37-700
Qashqai,Nissan, 25.10.2023, POLOGNE,10 614 €,ESSENCE,190 000 KM,2014,MANUELLE,37-700
Astra,Opel, 25.10.2023, POLOGNE,1 728 €,ESSENCE,240 000 KM,2004,MANUELLE,37-700
Sportage,Kia, 25.10.2023, POLOGNE,17 503 €,ESSENCE,84 460 KM,2017,MANUELLE,37-700
Octavia combi,Skoda, 25.10.2023, POLOGNE,5 767 €,DIESEL,343 000 KM,2014,MANUELLE,37-700
Fabia combi,Skoda, 25.10.2023, POLOGNE,1 346 €,DIESEL,270 000 KM,2004,MANUELLE,37-700
A6,Audi, 25.10.2023, POLOGNE,4 892 €,DIESEL,250 000 KM,2006,AUTOMATIQUE,37-700
Astra,Opel, 26.10.2023, POLOGNE,5 812 €,ESSENCE,127 000 KM,2011,MANUELLE,37-700
Astra,Opel, 26.10.2023, POLOGNE,3 344 €,ESSENCE,230 000 KM,2008,MANUELLE,37-700
Panda,Fiat, 26.10.2023, POLOGNE,1 773 €,ESSENCE,119 000 KM,2005,MANUELLE,37-700
Bravo,Fiat, 26.10.2023, POLOGNE,4 196 €,ESSENCE,204 000 KM,2011,MANUELLE,37-700
Serie 5,Bmw, 26.10.2023, POLOGNE,8 078 €,DIESEL,211 000 KM,2002,AUTOMATIQUE,37-700
Galaxy,Ford, 26.10.2023, POLOGNE,5 116 €,ESSENCE,224 000 KM,2008,MANUELLE,37-700
Liana,Suzuki, 26.10.2023, POLOGNE,1 526 €,DIESEL,239 000 KM,2006,MANUELLE,37-700
Accord,Honda, 26.10.2023, POLOGNE,8 707 €,ESSENCE,313 295 KM,2009,MANUELLE,37-700
Accord,Honda, 26.10.2023, POLOGNE,1 571 €,DIESEL,300 KM,2006,MANUELLE,37-700
Toledo,Seat, 26.10.2023, POLOGNE,1 346 €,DIESEL,270 000 KM,2002,MANUELLE,37-700
Transit custom,Ford, 26.10.2023, POLOGNE,11 108 €,DIESEL,275 000 KM,2017,AUTOMATIQUE,37-700
Yaris,Toyota, 27.10.2023, POLOGNE,2 693 €,ESSENCE,207 000 KM,2007,MANUELLE,37-700
Range rover,Land rover, 27.10.2023, POLOGNE,7 069 €,ESSENCE,384 179 KM,2005,AUTOMATIQUE,37-700
Astra,Opel, 27.10.2023, POLOGNE,7 091 €,ESSENCE,161 967 KM,2012,MANUELLE,37-700
Astra,Opel, 27.10.2023, POLOGNE,6 687 €,ESSENCE,128 734 KM,2010,MANUELLE,37-700
Mokka,Opel, 27.10.2023, POLOGNE,11 669 €,ESSENCE,118 325 KM,2014,MANUELLE,37-700
Xv,Subaru, 27.10.2023, POLOGNE,10 524 €,ESSENCE,185 506 KM,2012,MANUELLE,37-700
Range rover,Land rover, 27.10.2023, POLOGNE,7 069 €,ESSENCE,384 179 KM,2005,AUTOMATIQUE,37-700
Exeo,Seat, 27.10.2023, POLOGNE,6 463 €,ESSENCE,206 052 KM,2009,MANUELLE,37-700
Octavia combi,Skoda, 27.10.2023, POLOGNE,1 907 €,DIESEL,336 000 KM,2005,MANUELLE,37-700
Accord,Honda, 27.10.2023, POLOGNE,2 805 €,DIESEL,313 096 KM,2006,MANUELLE,37-700
Is 220d2.2,Lexus, 27.10.2023, POLOGNE,6 507 €,DIESEL,212 000 KM,2006,MANUELLE,37-700
Getz,Hyundai, 28.10.2023, POLOGNE,2 222 €,ESSENCE,134 000 KM,2007,MANUELLE,37-700
Grande punto,Fiat, 28.10.2023, POLOGNE,2 401 €,ESSENCE,163 000 KM,2007,MANUELLE,37-700
Panda,Fiat, 28.10.2023, POLOGNE,3 119 €,ESSENCE,199 000 KM,2010,MANUELLE,37-700
Grande punto,Fiat, 28.10.2023, POLOGNE,2 446 €,ESSENCE,94 000 KM,2006,MANUELLE,37-700
Captur,Renault, 28.10.2023, POLOGNE,18 513 €,ESSENCE,20 300 KM,2020,MANUELLE,37-700
Sorento,Kia, 28.10.2023, POLOGNE,3 927 €,DIESEL,250 KM,2005,AUTOMATIQUE,37-700
Ignis,Suzuki, 28.10.2023, POLOGNE,2 670 €,ESSENCE,165 000 KM,2004,MANUELLE,37-700
Panda,Fiat, 28.10.2023, POLOGNE,1 346 €,DIESEL,260 000 KM,2005,MANUELLE,37-700
Tucson,Hyundai, 28.10.2023, POLOGNE,4 488 €,DIESEL,228 000 KM,2007,MANUELLE,37-700
V50,Volvo, 29.10.2023, POLOGNE,6 710 €,ESSENCE,257 220 KM,2008,MANUELLE,37-700
Clio,Renault, 29.10.2023, POLOGNE,4 825 €,ESSENCE,62 000 KM,2014,MANUELLE,37-700
Clio,Renault, 29.10.2023, POLOGNE,1 189 €,ESSENCE,201 000 KM,2001,MANUELLE,37-700
Superb,Skoda, 29.10.2023, POLOGNE,7 069 €,ESSENCE,146 300 KM,2011,MANUELLE,37-700
Passat,Volkswagen, 29.10.2023, POLOGNE,1 548 €,ESSENCE,265 000 KM,1999,MANUELLE,37-700
Serie 6,Bmw, 30.10.2023, POLOGNE,26 928 €,DIESEL,152 000 KM,2015,AUTOMATIQUE,37-700
Clio,Renault, 30.10.2023, POLOGNE,1 773 €,ESSENCE,151 000 KM,2007,MANUELLE,37-700
107,Peugeot, 30.10.2023, POLOGNE,2 670 €,ESSENCE,186 000 KM,2009,MANUELLE,37-700
X3,Bmw, 30.10.2023, POLOGNE,7 405 €,DIESEL,233 000 KM,2006,AUTOMATIQUE,37-700
Crossland x,Opel, 30.10.2023, POLOGNE,17 054 €,ESSENCE,19 230 KM,2022,MANUELLE,37-700
6,Mazda, 30.10.2023, POLOGNE,10 996 €,DIESEL,218 000 KM,2015,MANUELLE,37-700
Bora,Volkswagen, 30.10.2023, POLOGNE,1 346 €,GPL,270 000 KM,2001,MANUELLE,37-700
Caddy,Volkswagen, 30.10.2023, POLOGNE,3 792 €,ESSENCE,217 000 KM,2008,MANUELLE,37-700
A6,Audi, 31.10.2023, POLOGNE,63 953 €,ESSENCE,120 000 KM,2016,AUTOMATIQUE,37-700
Scenic,Renault, 31.10.2023, POLOGNE,5 385 €,ESSENCE,146 000 KM,2010,MANUELLE,37-700
307,Peugeot, 31.10.2023, POLOGNE,2 244 €,ESSENCE,204 000 KM,2005,MANUELLE,37-700
Mustang,Ford, 31.10.2023, POLOGNE,19 074 €,ESSENCE,155 000 KM,2016,AUTOMATIQUE,37-700
Focus,Ford, 31.10.2023, POLOGNE,3 456 €,ESSENCE,209 000 KM,2010,MANUELLE,37-700
Megane coupe,Renault, 31.10.2023, POLOGNE,1 279 €,ESSENCE,240 000 KM,1997,MANUELLE,37-700
6,Mazda, 31.10.2023, POLOGNE,3 395 €,ESSENCE,128 000 KM,2009,MANUELLE,37-700
Hilux,Toyota, 01.11.2023, POLOGNE,4 712 €,DIESEL,279 000 KM,2003,MANUELLE,37-700
A3,Audi, 01.11.2023, POLOGNE,3 478 €,DIESEL,403 000 KM,2004,MANUELLE,37-700
Classe e,Mercedes, 01.11.2023, POLOGNE,6 171 €,DIESEL,222 000 KM,2004,AUTOMATIQUE,37-700
Serie 5 touring,Bmw, 01.11.2023, POLOGNE,6 730 €,DIESEL,250 000 KM,2008,AUTOMATIQUE,37-700
Trax,Chevrolet, 01.11.2023, POLOGNE,7 852 €,ESSENCE,20 294 KM,2014,MANUELLE,37-700
Tucson,Hyundai, 01.11.2023, POLOGNE,20 173 €,DIESEL,72 000 KM,2019,MANUELLE,37-700
Navara,Nissan, 02.11.2023, POLOGNE,4 488 €,DIESEL,200 KM,2008,MANUELLE,37-700
Classe m,Mercedes, 02.11.2023, POLOGNE,9 313 €,DIESEL,275 000 KM,2007,AUTOMATIQUE,37-700
Mokka,Opel, 02.11.2023, POLOGNE,8 729 €,DIESEL,217 000 KM,2013,MANUELLE,37-700
Avensis break,Toyota, 02.11.2023, POLOGNE,10 996 €,DIESEL,195 000 KM,2016,MANUELLE,37-700
3008,Peugeot, 02.11.2023, POLOGNE,8 505 €,DIESEL,146 000 KM,2013,MANUELLE,37-700
Scenic,Renault, 02.11.2023, POLOGNE,897 €,ESSENCE,285 000 KM,1999,MANUELLE,37-700
New beetle,Volkswagen, 02.11.2023, POLOGNE,1 526 €,ESSENCE,143 000 KM,2001,MANUELLE,37-700
Serie 5,Bmw, 03.11.2023, POLOGNE,18 176 €,DIESEL,210 000 KM,2015,AUTOMATIQUE,37-700
308,Peugeot, 03.11.2023, POLOGNE,10 883 €,DIESEL,177 560 KM,2016,MANUELLE,37-700
Nx 300h2.5,Lexus, 03.11.2023, POLOGNE,25 918 €,HYBRIDE,143 000 KM,2015,AUTOMATIQUE,37-700
Jazz,Honda, 03.11.2023, POLOGNE,3 052 €,ESSENCE,176 457 KM,2007,MANUELLE,37-700
Civic,Honda, 03.11.2023, POLOGNE,1 571 €,ESSENCE,250 000 KM,2001,MANUELLE,37-700
Scenic,Renault, 04.11.2023, POLOGNE,1 189 €,DIESEL,222 000 KM,2003,MANUELLE,37-700
206 cc,Peugeot, 04.11.2023, POLOGNE,2 770 €,ESSENCE,177 775 KM,2003,MANUELLE,37-700
I30,Hyundai, 04.11.2023, POLOGNE,11 197 €,DIESEL,199 952 KM,2020,MANUELLE,37-700
Captiva,Chevrolet, 04.11.2023, POLOGNE,6 261 €,ESSENCE,200 700 KM,2011,MANUELLE,37-700
Civic,Honda, 04.11.2023, POLOGNE,5 565 €,DIESEL,231 956 KM,2010,MANUELLE,37-700
Jazz,Honda, 04.11.2023, POLOGNE,1 346 €,ESSENCE,300 000 KM,2004,MANUELLE,37-700
Panda,Fiat, 04.11.2023, POLOGNE,1 795 €,ESSENCE,187 000 KM,2010,MANUELLE,37-700
A3,Audi, 05.11.2023, POLOGNE,10 681 €,DIESEL,164 556 KM,2014,AUTOMATIQUE,37-700
Serie 3 touring,Bmw, 05.11.2023, POLOGNE,15 259 €,DIESEL,231 000 KM,2014,AUTOMATIQUE,37-700
Zoe,Renault, 05.11.2023, POLOGNE,13 127 €,ELECTRIQUE,37 000 KM,2021,AUTOMATIQUE,37-700
208,Peugeot, 05.11.2023, POLOGNE,5 745 €,DIESEL,213 241 KM,2016,MANUELLE,37-700
Serie 3 coupe,Bmw, 05.11.2023, POLOGNE,9 649 €,DIESEL,219 000 KM,2007,AUTOMATIQUE,37-700
Camaro,Chevrolet, 05.11.2023, POLOGNE,20 757 €,ESSENCE,71 000 KM,2017,AUTOMATIQUE,37-700
Asx,Mitsubishi, 05.11.2023, POLOGNE,5 273 €,DIESEL,260 000 KM,2011,MANUELLE,37-700
Megane,Renault, 06.11.2023, POLOGNE,561 €,DIESEL,210 000 KM,2003,MANUELLE,37-700
Zafira,Opel, 06.11.2023, POLOGNE,2 693 €,DIESEL,250 000 KM,2008,MANUELLE,37-700
Megane,Renault, 06.11.2023, POLOGNE,561 €,DIESEL,210 000 KM,2003,MANUELLE,37-700
508,Peugeot, 06.11.2023, POLOGNE,6 710 €,ESSENCE,119 000 KM,2011,AUTOMATIQUE,37-700
Cx-5,Mazda, 06.11.2023, POLOGNE,12 993 €,DIESEL,90 000 KM,2013,MANUELLE,37-700
Golf,Volkswagen, 06.11.2023, POLOGNE,12 342 €,ESSENCE,109 000 KM,2017,MANUELLE,37-700
Bt-50,Mazda, 06.11.2023, POLOGNE,4 488 €,DIESEL,200 000 KM,2008,MANUELLE,37-700
Lupo,Volkswagen, 06.11.2023, POLOGNE,741 €,ESSENCE,201 500 KM,1999,MANUELLE,37-700
V70,Volvo, 07.11.2023, POLOGNE,1 010 €,DIESEL,636 000 KM,2000,MANUELLE,37-700
Serie 5,Bmw, 07.11.2023, POLOGNE,19 186 €,ESSENCE,71 000 KM,2015,MANUELLE,37-700
Octavia,Skoda, 07.11.2023, POLOGNE,5 834 €,DIESEL,266 000 KM,2014,MANUELLE,37-700
Rapid,Skoda, 07.11.2023, POLOGNE,9 649 €,ESSENCE,53 000 KM,2018,MANUELLE,37-700
Grand cherokee,Jeep, 07.11.2023, POLOGNE,17 840 €,ESSENCE,262 375 KM,2012,AUTOMATIQUE,37-700
Accord,Honda, 07.11.2023, POLOGNE,4 376 €,ESSENCE,46 928 KM,2002,MANUELLE,37-700
Frontera,Opel, 07.11.2023, POLOGNE,3 119 €,DIESEL,180 000 KM,1999,MANUELLE,37-700
Pajero,Mitsubishi, 07.11.2023, POLOGNE,8 078 €,DIESEL,220 000 KM,1998,MANUELLE,37-700
Caddy,Volkswagen, 07.11.2023, POLOGNE,3 478 €,DIESEL,321 000 KM,2007,MANUELLE,37-700
Golf,Volkswagen, 07.11.2023, POLOGNE,4 353 €,GPL,336 173 KM,2009,MANUELLE,37-700
Cube,Nissan, 07.11.2023, POLOGNE,7 158 €,ESSENCE,188 500 KM,2010,AUTOMATIQUE,37-700
Meriva,Opel, 07.11.2023, POLOGNE,3 119 €,DIESEL,150 250 KM,2011,AUTOMATIQUE,37-700
Yaris,Toyota, 08.11.2023, POLOGNE,4 376 €,ESSENCE,280 000 KM,1999,MANUELLE,37-700
Passat,Volkswagen, 08.11.2023, POLOGNE,12 903 €,ESSENCE,162 000 KM,2007,AUTOMATIQUE,37-700
Giulietta,Alfa romeo, 08.11.2023, POLOGNE,6 710 €,DIESEL,144 000 KM,2014,MANUELLE,37-700
407,Peugeot, 08.11.2023, POLOGNE,1 010 €,ESSENCE,252 422 KM,2005,MANUELLE,37-700
Q7,Audi, 09.11.2023, POLOGNE,43 062 €,DIESEL,220 000 KM,2016,AUTOMATIQUE,37-700
Serie 3 touring,Bmw, 09.11.2023, POLOGNE,4 825 €,DIESEL,266 000 KM,2007,AUTOMATIQUE,37-700
E-golf,Volkswagen, 09.11.2023, POLOGNE,10 322 €,ELECTRIQUE,83 000 KM,2015,AUTOMATIQUE,37-700
I3,Bmw, 10.11.2023, POLOGNE,9 200 €,ELECTRIQUE,93 000 KM,2014,AUTOMATIQUE,37-700
Kangoo ze,Renault, 10.11.2023, POLOGNE,8 752 €,ELECTRIQUE,22 000 KM,2015,AUTOMATIQUE,37-700
Serie 3 touring,Bmw, 10.11.2023, POLOGNE,5 588 €,ESSENCE,237 000 KM,2007,MANUELLE,37-700
A3,Audi, 10.11.2023, POLOGNE,1 100 €,ESSENCE,245 000 KM,1997,MANUELLE,37-700
S80,Volvo, 10.11.2023, POLOGNE,6 261 €,DIESEL,262 500 KM,2008,AUTOMATIQUE,37-700
E-golf,Volkswagen, 10.11.2023, POLOGNE,9 200 €,ELECTRIQUE,125 000 KM,2015,AUTOMATIQUE,37-700
Dokker,Dacia, 11.11.2023, POLOGNE,6 956 €,DIESEL,210 100 KM,2017,MANUELLE,37-700
Megane,Renault, 11.11.2023, POLOGNE,6 261 €,DIESEL,211 000 KM,2012,MANUELLE,37-700
Serie 5,Bmw, 11.11.2023, POLOGNE,2 805 €,ESSENCE,192 400 KM,2002,AUTOMATIQUE,37-700
A4,Audi, 11.11.2023, POLOGNE,6 710 €,DIESEL,311 000 KM,2004,AUTOMATIQUE,37-700
6,Mazda, 11.11.2023, POLOGNE,16 044 €,ESSENCE,184 000 KM,2014,AUTOMATIQUE,37-700
Outlander,Mitsubishi, 11.11.2023, POLOGNE,17 952 €,DIESEL,162 000 KM,2016,AUTOMATIQUE,37-700
Micra,Nissan, 11.11.2023, POLOGNE,13 464 €,ESSENCE,8 000 KM,2021,MANUELLE,37-700
Atos,Hyundai, 11.11.2023, POLOGNE,1 346 €,ESSENCE,267 000 KM,2007,MANUELLE,37-700
New beetle,Volkswagen, 11.11.2023, POLOGNE,3 815 €,ESSENCE,96 443 KM,2008,AUTOMATIQUE,37-700
A4 avant,Audi, 12.11.2023, POLOGNE,3 590 €,ESSENCE,260 000 KM,2001,MANUELLE,37-700
Avensis break,Toyota, 12.11.2023, POLOGNE,1 840 €,DIESEL,301 KM,2003,MANUELLE,37-700
Ceed,Kia, 12.11.2023, POLOGNE,4 039 €,DIESEL,192 000 KM,2012,MANUELLE,37-700
I30,Hyundai, 12.11.2023, POLOGNE,4 555 €,ESSENCE,156 000 KM,2010,MANUELLE,37-700
Serie 5 touring,Bmw, 13.11.2023, POLOGNE,11 444 €,DIESEL,357 000 KM,2013,AUTOMATIQUE,37-700
Mokka,Opel, 13.11.2023, POLOGNE,10 838 €,ESSENCE,116 850 KM,2014,MANUELLE,37-700
Ix35,Hyundai, 13.11.2023, POLOGNE,8 280 €,DIESEL,233 700 KM,2010,MANUELLE,37-700
Classe s,Mercedes, 13.11.2023, POLOGNE,79 661 €,ESSENCE,113 500 KM,2014,AUTOMATIQUE,37-700
Outlander,Mitsubishi, 13.11.2023, POLOGNE,2 805 €,DIESEL,210 000 KM,2008,MANUELLE,37-700
Ducato,Fiat, 13.11.2023, POLOGNE,8 976 €,DIESEL,230 000 KM,2008,MANUELLE,37-700
Master,Renault, 13.11.2023, POLOGNE,6 620 €,DIESEL,250 000 KM,2007,MANUELLE,37-700
Asx,Mitsubishi, 13.11.2023, POLOGNE,10 502 €,ESSENCE,101 311 KM,2014,MANUELLE,37-700
C4 aircross,Citroen, 14.11.2023, POLOGNE,10 502 €,ESSENCE,101 311 KM,2014,MANUELLE,37-700
A5,Audi, 14.11.2023, POLOGNE,15 259 €,ESSENCE,204 000 KM,2008,AUTOMATIQUE,37-700
Corsa,Opel, 14.11.2023, POLOGNE,830 €,ESSENCE,12 302 KM,1999,MANUELLE,37-700
307 sw,Peugeot, 14.11.2023, POLOGNE,1 010 €,DIESEL,300 000 KM,2003,MANUELLE,37-700
Antara,Opel, 14.11.2023, POLOGNE,6 485 €,DIESEL,185 000 KM,2009,AUTOMATIQUE,37-700
Corsa,Opel, 14.11.2023, POLOGNE,1 010 €,ESSENCE,123 602 KM,1997,MANUELLE,37-700
Partner,Peugeot, 14.11.2023, POLOGNE,8 953 €,ESSENCE,220 000 KM,2015,MANUELLE,37-700
Partner,Peugeot, 14.11.2023, POLOGNE,1 234 €,DIESEL,394 000 KM,2005,MANUELLE,37-700
206,Peugeot, 14.11.2023, POLOGNE,673 €,DIESEL,283 000 KM,2001,MANUELLE,37-700
406,Peugeot, 14.11.2023, POLOGNE,965 €,ESSENCE,229 000 KM,1997,MANUELLE,37-700
Serie 7,Bmw, 14.11.2023, POLOGNE,2 401 €,DIESEL,221 000 KM,1996,AUTOMATIQUE,37-700
X3,Bmw, 14.11.2023, POLOGNE,5 812 €,DIESEL,250 000 KM,2004,AUTOMATIQUE,37-700
Serie 3 touring,Bmw, 14.11.2023, POLOGNE,2 042 €,DIESEL,321 000 KM,2004,MANUELLE,37-700
Serie 5 touring,Bmw, 14.11.2023, POLOGNE,4 151 €,ESSENCE,270 000 KM,2004,AUTOMATIQUE,37-700
Focus,Ford, 14.11.2023, POLOGNE,3 927 €,ESSENCE,175 000 KM,2008,MANUELLE,37-700
Bravo,Fiat, 14.11.2023, POLOGNE,4 196 €,ESSENCE,199 000 KM,2011,MANUELLE,37-700
Auris,Toyota, 14.11.2023, POLOGNE,8 729 €,DIESEL,214 000 KM,2015,MANUELLE,37-700
Verso,Toyota, 14.11.2023, POLOGNE,13 239 €,ESSENCE,119 000 KM,2015,MANUELLE,37-700
Yaris,Toyota, 14.11.2023, POLOGNE,2 132 €,DIESEL,289 000 KM,2008,MANUELLE,37-700
Meriva,Opel, 14.11.2023, POLOGNE,2 109 €,DIESEL,243 000 KM,2007,MANUELLE,37-700
Transporter,Volkswagen, 14.11.2023, POLOGNE,6 283 €,DIESEL,534 000 KM,2005,MANUELLE,37-700
Passat,Volkswagen, 14.11.2023, POLOGNE,1 279 €,ESSENCE,348 000 KM,1997,MANUELLE,37-700
Caddy,Volkswagen, 14.11.2023, POLOGNE,3 792 €,DIESEL,320 000 KM,2007,MANUELLE,37-700
Caddy,Volkswagen, 14.11.2023, POLOGNE,3 366 €,DIESEL,240 000 KM,2011,MANUELLE,37-700
Impreza,Subaru, 14.11.2023, POLOGNE,11 669 €,ESSENCE,240 000 KM,2002,MANUELLE,37-700
Impreza,Subaru, 14.11.2023, POLOGNE,3 792 €,ESSENCE,185 000 KM,2002,MANUELLE,37-700
Laguna,Renault, 14.11.2023, POLOGNE,1 234 €,DIESEL,248 000 KM,2006,MANUELLE,37-700
Espace,Renault, 14.11.2023, POLOGNE,11 669 €,DIESEL,220 000 KM,2015,MANUELLE,37-700
Dakota,Dodge, 14.11.2023, POLOGNE,6 620 €,ESSENCE,251 400 KM,2000,AUTOMATIQUE,37-700
Hijet,Daihatsu, 14.11.2023, POLOGNE,3 344 €,ESSENCE,150 000 KM,2003,MANUELLE,37-700
Grand vitara,Suzuki, 14.11.2023, POLOGNE,4 241 €,DIESEL,183 000 KM,2006,MANUELLE,37-700
Grand vitara,Suzuki, 14.11.2023, POLOGNE,6 014 €,ESSENCE,170 000 KM,2007,MANUELLE,37-700
Pt cruiser,Chrysler, 14.11.2023, POLOGNE,696 €,DIESEL,412 000 KM,2005,MANUELLE,37-700
Leon,Seat, 14.11.2023, POLOGNE,2 020 €,ESSENCE,250 000 KM,2005,MANUELLE,37-700
Dakota,Dodge, 14.11.2023, POLOGNE,8 953 €,ESSENCE,160 000 KM,2005,AUTOMATIQUE,37-700
Fabia,Skoda, 14.11.2023, POLOGNE,2 132 €,ESSENCE,114 000 KM,2006,MANUELLE,37-700
Octavia,Skoda, 14.11.2023, POLOGNE,7 315 €,DIESEL,334 000 KM,2013,MANUELLE,37-700
Xj63.2RWD,Jaguar, 14.11.2023, POLOGNE,8 953 €,ESSENCE,160 000 KM,1998,AUTOMATIQUE,37-700
Pajero,Mitsubishi, 14.11.2023, POLOGNE,3 119 €,ESSENCE,160 000 KM,1997,MANUELLE,37-700
Grand cherokee,Jeep, 14.11.2023, POLOGNE,7 854 €,ESSENCE,90 000 KM,1999,AUTOMATIQUE,37-700
Wrangler,Jeep, 14.11.2023, POLOGNE,20 173 €,ESSENCE,200 000 KM,2003,MANUELLE,37-700
Sorento,Kia, 14.11.2023, POLOGNE,3 590 €,DIESEL,360 000 KM,2005,MANUELLE,37-700
Accord,Honda, 14.11.2023, POLOGNE,2 895 €,ESSENCE,292 000 KM,2003,MANUELLE,37-700
Jazz,Honda, 14.11.2023, POLOGNE,4 376 €,ESSENCE,215 000 KM,2009,MANUELLE,37-700
